Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","203","Czechia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1946","E","Estimated value",""
"FS","Suite of Food Security Indicators","203","Czechia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1947","E","Estimated value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1865","E","Estimated value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1864","E","Estimated value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1863","E","Estimated value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1862","E","Estimated value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1861","E","Estimated value",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1861","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1653","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1653","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1653","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1653","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1653","E","Estimated value",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1654","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1958","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1958","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1959","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1958","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1957","E","Estimated value",""
"FS","Suite of Food Security Indicators","208","Denmark","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1957","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1835","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1837","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1840","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1843","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1844","E","Estimated value",""
"FS","Suite of Food Security Indicators","262","Djibouti","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1846","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","2019","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","2030","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","2049","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","2057","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","2078","E","Estimated value",""
"FS","Suite of Food Security Indicators","212","Dominica","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","2098","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1847","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1848","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1849","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1851","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1853","E","Estimated value",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1854","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1783","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1787","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1791","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1794","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1797","E","Estimated value",""
"FS","Suite of Food Security Indicators","218","Ecuador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1799","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1807","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1808","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1811","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1814","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1817","E","Estimated value",""
"FS","Suite of Food Security Indicators","818","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1820","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1776","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1779","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1782","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1785","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1788","E","Estimated value",""
"FS","Suite of Food Security Indicators","222","El Salvador","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1791","E","Estimated value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1765","E","Estimated value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1769","E","Estimated value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1771","E","Estimated value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1775","E","Estimated value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1776","E","Estimated value",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1779","E","Estimated value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1721","E","Estimated value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1725","E","Estimated value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1731","E","Estimated value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1735","E","Estimated value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1740","E","Estimated value",""
"FS","Suite of Food Security Indicators","232","Eritrea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1744","E","Estimated value",""
"FS","Suite of Food Security Indicators","233","Estonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1956","E","Estimated value",""
"FS","Suite of Food Security Indicators","233","Estonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1955","E","Estimated value",""
"FS","Suite of Food Security Indicators","233","Estonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1955","E","Estimated value",""
"FS","Suite of Food Security Indicators","233","Estonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1955","E","Estimated value",""
"FS","Suite of Food Security Indicators","233","Estonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1955","E","Estimated value",""
"FS","Suite of Food Security Indicators","233","Estonia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1956","E","Estimated value",""
"FS","Suite of Food Security Indicators","748","Eswatini","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1779","E","Estimated value",""
"FS","Suite of Food Security Indicators","748","Eswatini","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1786","E","Estimated value",""
"FS","Suite of Food Security Indicators","748","Eswatini","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1792","E","Estimated value",""
"FS","Suite of Food Security Indicators","748","Eswatini","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1796","E","Estimated value",""
"FS","Suite of Food Security Indicators","748","Eswatini","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1799","E","Estimated value",""
"FS","Suite of Food Security Indicators","748","Eswatini","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1801","E","Estimated value",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1725","E","Estimated value",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1728","E","Estimated value",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1731","E","Estimated value",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1733","E","Estimated value",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1735","E","Estimated value",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1737","E","Estimated value",""
"FS","Suite of Food Security Indicators","242","Fiji","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1830","E","Estimated value",""
"FS","Suite of Food Security Indicators","242","Fiji","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1831","E","Estimated value",""
"FS","Suite of Food Security Indicators","242","Fiji","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1834","E","Estimated value",""
"FS","Suite of Food Security Indicators","242","Fiji","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1835","E","Estimated value",""
"FS","Suite of Food Security Indicators","242","Fiji","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1836","E","Estimated value",""
"FS","Suite of Food Security Indicators","242","Fiji","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1836","E","Estimated value",""
"FS","Suite of Food Security Indicators","246","Finland","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1959","E","Estimated value",""
"FS","Suite of Food Security Indicators","246","Finland","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1960","E","Estimated value",""
"FS","Suite of Food Security Indicators","246","Finland","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1962","E","Estimated value",""
"FS","Suite of Food Security Indicators","246","Finland","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1964","E","Estimated value",""
"FS","Suite of Food Security Indicators","246","Finland","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1966","E","Estimated value",""
"FS","Suite of Food Security Indicators","246","Finland","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1967","E","Estimated value",""
"FS","Suite of Food Security Indicators","250","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1921","E","Estimated value",""
"FS","Suite of Food Security Indicators","250","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1921","E","Estimated value",""
"FS","Suite of Food Security Indicators","250","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1922","E","Estimated value",""
"FS","Suite of Food Security Indicators","250","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1923","E","Estimated value",""
"FS","Suite of Food Security Indicators","250","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1924","E","Estimated value",""
"FS","Suite of Food Security Indicators","250","France","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1924","E","Estimated value",""
"FS","Suite of Food Security Indicators","258","French Polynesia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1884","E","Estimated value",""
"FS","Suite of Food Security Indicators","258","French Polynesia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1884","E","Estimated value",""
"FS","Suite of Food Security Indicators","258","French Polynesia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1883","E","Estimated value",""
"FS","Suite of Food Security Indicators","258","French Polynesia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1882","E","Estimated value",""
"FS","Suite of Food Security Indicators","258","French Polynesia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1882","E","Estimated value",""
"FS","Suite of Food Security Indicators","258","French Polynesia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1880","E","Estimated value",""
"FS","Suite of Food Security Indicators","266","Gabon","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1776","E","Estimated value",""
"FS","Suite of Food Security Indicators","266","Gabon","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1777","E","Estimated value",""
"FS","Suite of Food Security Indicators","266","Gabon","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1779","E","Estimated value",""
"FS","Suite of Food Security Indicators","266","Gabon","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1780","E","Estimated value",""
"FS","Suite of Food Security Indicators","266","Gabon","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1783","E","Estimated value",""
"FS","Suite of Food Security Indicators","266","Gabon","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1785","E","Estimated value",""
"FS","Suite of Food Security Indicators","270","Gambia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1737","E","Estimated value",""
"FS","Suite of Food Security Indicators","270","Gambia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1742","E","Estimated value",""
"FS","Suite of Food Security Indicators","270","Gambia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1746","E","Estimated value",""
"FS","Suite of Food Security Indicators","270","Gambia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1751","E","Estimated value",""
"FS","Suite of Food Security Indicators","270","Gambia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1756","E","Estimated value",""
"FS","Suite of Food Security Indicators","270","Gambia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1760","E","Estimated value",""
"FS","Suite of Food Security Indicators","268","Georgia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1897","E","Estimated value",""
"FS","Suite of Food Security Indicators","268","Georgia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1895","E","Estimated value",""
"FS","Suite of Food Security Indicators","268","Georgia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1893","E","Estimated value",""
"FS","Suite of Food Security Indicators","268","Georgia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1893","E","Estimated value",""
"FS","Suite of Food Security Indicators","268","Georgia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1893","E","Estimated value",""
"FS","Suite of Food Security Indicators","268","Georgia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1893","E","Estimated value",""
"FS","Suite of Food Security Indicators","276","Germany","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1958","E","Estimated value",""
"FS","Suite of Food Security Indicators","276","Germany","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1955","E","Estimated value",""
"FS","Suite of Food Security Indicators","276","Germany","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1953","E","Estimated value",""
"FS","Suite of Food Security Indicators","276","Germany","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1951","E","Estimated value",""
"FS","Suite of Food Security Indicators","276","Germany","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1949","E","Estimated value",""
"FS","Suite of Food Security Indicators","276","Germany","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1947","E","Estimated value",""
"FS","Suite of Food Security Indicators","288","Ghana","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1769","E","Estimated value",""
"FS","Suite of Food Security Indicators","288","Ghana","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1772","E","Estimated value",""
"FS","Suite of Food Security Indicators","288","Ghana","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1775","E","Estimated value",""
"FS","Suite of Food Security Indicators","288","Ghana","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1778","E","Estimated value",""
"FS","Suite of Food Security Indicators","288","Ghana","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1781","E","Estimated value",""
"FS","Suite of Food Security Indicators","288","Ghana","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1785","E","Estimated value",""
"FS","Suite of Food Security Indicators","300","Greece","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1940","E","Estimated value",""
"FS","Suite of Food Security Indicators","300","Greece","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1940","E","Estimated value",""
"FS","Suite of Food Security Indicators","300","Greece","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1939","E","Estimated value",""
"FS","Suite of Food Security Indicators","300","Greece","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1939","E","Estimated value",""
"FS","Suite of Food Security Indicators","300","Greece","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1940","E","Estimated value",""
"FS","Suite of Food Security Indicators","300","Greece","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1940","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1918","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1916","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1916","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1914","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1913","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1911","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1701","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1704","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1708","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/cap/d","1713","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/cap/d","1718","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2022","2022","kcal/cap/d","1723","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/cap/d","1718","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/cap/d","1716","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/cap/d","1720","E","Estimated value",""
